INFO 2025-06-12 22:05:01,017 autoreload 64871 8810225408 Watching for file changes with StatReloader
INFO 2025-07-01 20:17:02,114 structure_analyzer 90023 13170143232 📝 Creando chunks semánticos...
INFO 2025-07-01 20:17:02,116 structure_analyzer 90023 13170143232 ✅ Creados 10 chunks semánticos
INFO 2025-07-01 20:17:02,147 views 90023 13170143232 ✅ Estructura analizada y guardada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:17:02,148 views 90023 13186969600 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:17:02,150 views 90023 13186969600 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:17:04,603 views 90023 13186969600 📋 Listando 5 documentos
INFO 2025-07-01 20:17:04,624 views 90023 13186969600 📋 Listando 5 documentos
WARNING 2025-07-01 20:17:29,089 log 90023 6164000768 Not Found: /
INFO 2025-07-01 20:17:45,896 autoreload 90965 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:20:28,709 autoreload 92529 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:20:38,366 log 92529 6192377856 Not Found: /
WARNING 2025-07-01 20:20:44,823 log 92529 6192377856 Not Found: /
INFO 2025-07-01 20:22:07,892 autoreload 93075 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:22:17,734 log 93075 6202814464 Not Found: /
INFO 2025-07-01 20:22:30,846 views 93075 6202814464 📋 Listando 5 documentos
INFO 2025-07-01 20:22:30,869 views 93075 6202814464 📋 Listando 5 documentos
INFO 2025-07-01 20:25:36,857 views 93075 6236467200 📋 Listando 5 documentos
INFO 2025-07-01 20:26:11,513 autoreload 93900 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:26:21,521 log 93900 6167785472 Not Found: /
INFO 2025-07-01 20:26:57,356 views 93900 13052751872 📋 Listando 5 documentos
INFO 2025-07-01 20:26:57,371 views 93900 13052751872 📋 Listando 5 documentos
INFO 2025-07-01 20:27:56,544 views 93900 13069578240 📋 Listando 5 documentos
INFO 2025-07-01 20:27:56,560 views 93900 13069578240 📋 Listando 5 documentos
INFO 2025-07-01 20:27:57,890 views 93900 13035925504 📋 Listando 5 documentos
INFO 2025-07-01 20:27:57,894 views 93900 13052751872 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:27:57,899 views 93900 13035925504 📋 Listando 5 documentos
INFO 2025-07-01 20:27:57,903 views 93900 13052751872 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:27:57,906 views 93900 13035925504 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:27:57,909 views 93900 13035925504 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:28:24,802 views 93900 13086404608 📋 Listando 5 documentos
INFO 2025-07-01 20:28:24,814 views 93900 13069578240 📋 Listando 5 documentos
INFO 2025-07-01 20:29:22,940 autoreload 94582 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:29:30,621 log 94582 6198439936 Not Found: /
INFO 2025-07-01 20:30:19,285 autoreload 94844 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:30:27,214 log 94844 6128758784 Not Found: /
INFO 2025-07-01 20:30:27,864 views 94844 6162411520 📋 Listando 5 documentos
INFO 2025-07-01 20:30:27,870 views 94844 6162411520 📋 Listando 5 documentos
INFO 2025-07-01 20:31:08,334 views 94844 6145585152 📋 Listando 5 documentos
INFO 2025-07-01 20:31:08,348 views 94844 6145585152 📋 Listando 5 documentos
INFO 2025-07-01 20:31:10,145 views 94844 6128758784 📋 Listando 5 documentos
INFO 2025-07-01 20:31:10,159 views 94844 6128758784 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:31:10,164 views 94844 6128758784 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:31:10,166 views 94844 6162411520 📋 Listando 5 documentos
INFO 2025-07-01 20:31:10,167 views 94844 6128758784 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:31:10,168 views 94844 6128758784 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:31:46,082 views 94844 6128758784 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:31:46,091 views 94844 6128758784 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:32:19,366 views 94844 6162411520 📋 Listando 5 documentos
INFO 2025-07-01 20:32:19,376 views 94844 6145585152 📋 Listando 5 documentos
INFO 2025-07-01 20:35:42,642 autoreload 27789 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:36:05,509 autoreload 28538 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:36:55,571 autoreload 29107 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:37:05,690 log 29107 6156349440 Not Found: /
INFO 2025-07-01 20:37:13,836 views 29107 6173175808 📋 Listando 5 documentos
INFO 2025-07-01 20:37:13,855 views 29107 6173175808 📋 Listando 5 documentos
INFO 2025-07-01 20:37:15,689 views 29107 6156349440 📋 Listando 5 documentos
INFO 2025-07-01 20:37:15,694 views 29107 6156349440 📋 Listando 5 documentos
INFO 2025-07-01 20:37:17,136 views 29107 6156349440 🔍 Obteniendo estructura para documento: 0a83b673-ff0c-4d95-99cc-3b4f019f7934
INFO 2025-07-01 20:37:17,138 views 29107 6156349440 🔄 Analizando estructura para: 6G_GD_ Modulo_16_Matemática (1).pdf
INFO 2025-07-01 20:37:17,138 structure_analyzer 29107 6156349440 📄 Extrayendo texto de: /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documentos_a_subir/6G_GD_ Modulo_16_Matemática (1).pdf
INFO 2025-07-01 20:37:17,140 structure_analyzer 29107 6156349440 🔍 Analizando estructura del documento...
INFO 2025-07-01 20:37:17,143 structure_analyzer 29107 6156349440   📋 Unidad encontrado: ÁLGEBRA BÁSICA
INFO 2025-07-01 20:37:17,143 structure_analyzer 29107 6156349440   📋 Modulo encontrado: ECUACIONES LINEALES
INFO 2025-07-01 20:37:17,143 structure_analyzer 29107 6156349440   📋 Clase encontrado: Introducción a las variables
INFO 2025-07-01 20:37:17,143 structure_analyzer 29107 6156349440   📋 Clase encontrado: Métodos de resolución
INFO 2025-07-01 20:37:17,144 structure_analyzer 29107 6156349440   📋 Modulo encontrado: GEOMETRÍA ANALÍTICA
INFO 2025-07-01 20:37:17,144 structure_analyzer 29107 6156349440   📋 Clase encontrado: Plano cartesiano
INFO 2025-07-01 20:37:17,144 structure_analyzer 29107 6156349440   📋 Clase encontrado: Funciones lineales
INFO 2025-07-01 20:37:17,144 structure_analyzer 29107 6156349440   📋 Unidad encontrado: ESTADÍSTICA Y PROBABILIDAD
INFO 2025-07-01 20:37:17,144 structure_analyzer 29107 6156349440   📋 Modulo encontrado: ANÁLISIS DE DATOS
INFO 2025-07-01 20:37:17,144 structure_analyzer 29107 6156349440   📋 Clase encontrado: Medidas de tendencia central
INFO 2025-07-01 20:37:17,145 structure_analyzer 29107 6156349440 ✅ Análisis completado: 10 elementos encontrados
INFO 2025-07-01 20:37:17,145 structure_analyzer 29107 6156349440 📝 Creando chunks semánticos...
INFO 2025-07-01 20:37:17,145 structure_analyzer 29107 6156349440 ✅ Creados 10 chunks semánticos
INFO 2025-07-01 20:37:17,170 views 29107 6156349440 ✅ Estructura analizada y guardada para: 6G_GD_ Modulo_16_Matemática (1).pdf
WARNING 2025-07-01 20:37:19,499 log 29107 6156349440 Not Found: /api/documents/api/context/
WARNING 2025-07-01 20:37:23,879 log 29107 6173175808 Not Found: /api/documents/api/context/
WARNING 2025-07-01 20:37:30,685 log 29107 13035925504 Not Found: /api/documents/api/context/
WARNING 2025-07-01 20:38:11,999 log 29107 13052751872 Not Found: /
WARNING 2025-07-01 20:38:35,810 log 29107 13069578240 Not Found: /api/documents/api/context/
INFO 2025-07-01 20:39:05,265 autoreload 29107 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/backend_project/settings.py changed, reloading.
INFO 2025-07-01 20:39:07,117 autoreload 29701 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:39:30,422 autoreload 29843 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:39:40,571 log 29843 6393720832 Not Found: /
ERROR 2025-07-01 20:39:53,745 structure_views 29843 6393720832 Error managing context: no such table: documents_contextsession
ERROR 2025-07-01 20:39:53,746 log 29843 6393720832 Internal Server Error: /api/documents/api/context/
ERROR 2025-07-01 20:40:18,436 views 29843 6410547200 Error listing documents: no such column: documents_document.upload_date
ERROR 2025-07-01 20:40:18,439 log 29843 6410547200 Internal Server Error: /api/documents/list/
WARNING 2025-07-01 20:40:18,441 log 29843 6427373568 Not Found: /api/documents/api/list/
ERROR 2025-07-01 20:40:18,454 views 29843 6410547200 Error listing documents: no such column: documents_document.upload_date
ERROR 2025-07-01 20:40:18,454 log 29843 6410547200 Internal Server Error: /api/documents/list/
WARNING 2025-07-01 20:40:18,457 log 29843 6427373568 Not Found: /api/documents/api/list/
INFO 2025-07-01 20:40:39,854 autoreload 30251 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:40:42,503 log 30251 6203928576 Not Found: /
WARNING 2025-07-01 20:40:49,793 log 30251 6203928576 Not Found: /
ERROR 2025-07-01 20:40:52,294 views 30251 6220754944 Error listing documents: no such column: documents_document.upload_date
WARNING 2025-07-01 20:40:52,294 log 30251 6237581312 Not Found: /api/documents/api/list/
ERROR 2025-07-01 20:40:52,301 log 30251 6220754944 Internal Server Error: /api/documents/list/
WARNING 2025-07-01 20:40:52,381 log 30251 6237581312 Not Found: /api/documents/api/list/
ERROR 2025-07-01 20:40:52,402 views 30251 6220754944 Error listing documents: no such column: documents_document.upload_date
ERROR 2025-07-01 20:40:52,402 log 30251 6220754944 Internal Server Error: /api/documents/list/
ERROR 2025-07-01 20:40:59,117 views 30251 6220754944 Error listing documents: no such column: documents_document.upload_date
ERROR 2025-07-01 20:40:59,119 log 30251 6220754944 Internal Server Error: /api/documents/list/
WARNING 2025-07-01 20:40:59,122 log 30251 6237581312 Not Found: /api/documents/api/list/
ERROR 2025-07-01 20:40:59,132 views 30251 6203928576 Error listing documents: no such column: documents_document.upload_date
ERROR 2025-07-01 20:40:59,132 log 30251 6203928576 Internal Server Error: /api/documents/list/
WARNING 2025-07-01 20:40:59,133 log 30251 6220754944 Not Found: /api/documents/api/list/
ERROR 2025-07-01 20:41:00,565 views 30251 6254407680 Error listing documents: no such column: documents_document.upload_date
WARNING 2025-07-01 20:41:00,566 log 30251 6271234048 Not Found: /api/documents/api/list/
ERROR 2025-07-01 20:41:00,566 log 30251 6254407680 Internal Server Error: /api/documents/list/
ERROR 2025-07-01 20:41:00,586 views 30251 6254407680 Error listing documents: no such column: documents_document.upload_date
ERROR 2025-07-01 20:41:00,586 log 30251 6254407680 Internal Server Error: /api/documents/list/
WARNING 2025-07-01 20:41:00,590 log 30251 6271234048 Not Found: /api/documents/api/list/
INFO 2025-07-01 20:41:57,794 autoreload 29701 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/backend_project/settings.py changed, reloading.
INFO 2025-07-01 20:41:58,124 autoreload 30251 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/backend_project/settings.py changed, reloading.
INFO 2025-07-01 20:41:58,759 autoreload 30614 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:41:58,947 autoreload 30615 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:42:22,226 autoreload 30614 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/documents/urls.py changed, reloading.
INFO 2025-07-01 20:42:23,184 autoreload 30701 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:46:07,252 autoreload 31770 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:46:16,936 log 31770 6163345408 Not Found: /
INFO 2025-07-01 20:46:53,216 views 31770 13170143232 📋 Listando 5 documentos
INFO 2025-07-01 20:46:53,228 views 31770 13170143232 📋 Listando 5 documentos
INFO 2025-07-01 20:47:00,253 views 31770 13203795968 📋 Listando 5 documentos
INFO 2025-07-01 20:47:00,257 views 31770 13203795968 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:47:00,271 views 31770 13203795968 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
INFO 2025-07-01 20:47:00,273 views 31770 6163345408 📋 Listando 5 documentos
INFO 2025-07-01 20:47:00,274 views 31770 13203795968 🔍 Obteniendo estructura para documento: dc6821b6-64d5-47fc-beba-4c8939338a23
INFO 2025-07-01 20:47:00,275 views 31770 13203795968 ✅ Estructura ya analizada para: 6G_GD_ Modulo_13_Matemática.pdf
ERROR 2025-07-01 20:47:09,411 structure_views 31770 13170143232 Error managing context: no such table: documents_contextsession
ERROR 2025-07-01 20:47:09,411 log 31770 13170143232 Internal Server Error: /api/documents/api/context/
ERROR 2025-07-01 20:47:16,377 structure_views 31770 13203795968 Error managing context: no such table: documents_contextsession
ERROR 2025-07-01 20:47:16,380 log 31770 13203795968 Internal Server Error: /api/documents/api/context/
ERROR 2025-07-01 20:47:19,581 structure_views 31770 13203795968 Error managing context: no such table: documents_contextsession
ERROR 2025-07-01 20:47:19,582 log 31770 13203795968 Internal Server Error: /api/documents/api/context/
ERROR 2025-07-01 20:48:46,330 structure_views 31770 13220622336 Error managing context: ['“test” no es un UUID válido.']
ERROR 2025-07-01 20:48:46,330 log 31770 13220622336 Internal Server Error: /api/documents/api/context/
INFO 2025-07-01 20:48:59,494 views 31770 13170143232 📋 Listando 5 documentos
ERROR 2025-07-01 20:49:07,962 structure_views 31770 13186969600 Error managing context: Field 'id' expected a number but got <SimpleLazyObject: <django.contrib.auth.models.AnonymousUser object at 0x1240ebac0>>.
ERROR 2025-07-01 20:49:07,962 log 31770 13186969600 Internal Server Error: /api/documents/api/context/
INFO 2025-07-01 20:49:23,789 autoreload 31770 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/documents/api/structure_views.py changed, reloading.
INFO 2025-07-01 20:49:24,650 autoreload 32796 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 20:49:43,215 autoreload 32923 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:49:53,144 log 32923 6127480832 Not Found: /
ERROR 2025-07-01 20:50:00,170 structure_views 32923 6127480832 Error managing context: No Document matches the given query.
ERROR 2025-07-01 20:50:00,171 log 32923 6127480832 Internal Server Error: /api/documents/api/context/
INFO 2025-07-01 20:50:44,505 autoreload 32923 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/documents/api/structure_views.py changed, reloading.
INFO 2025-07-01 20:50:45,517 autoreload 33218 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 20:51:16,441 log 33218 6128988160 Not Found: /
INFO 2025-07-01 20:51:28,195 views 33218 6162640896 📋 Listando 5 documentos
INFO 2025-07-01 20:51:28,230 views 33218 6145814528 📋 Listando 5 documentos
INFO 2025-07-01 20:51:30,314 views 33218 6162640896 📋 Listando 5 documentos
INFO 2025-07-01 20:51:30,334 views 33218 6162640896 📋 Listando 5 documentos
INFO 2025-07-01 20:51:32,030 views 33218 6162640896 🔍 Obteniendo estructura para documento: 0a83b673-ff0c-4d95-99cc-3b4f019f7934
INFO 2025-07-01 20:51:32,036 views 33218 6162640896 ✅ Estructura ya analizada para: 6G_GD_ Modulo_16_Matemática (1).pdf
WARNING 2025-07-01 20:56:17,667 ai_service 33218 6145814528 Claude API key no configurada
INFO 2025-07-01 20:56:17,668 agent_manager 33218 6145814528 ✅ Tutor Agent inicializado
WARNING 2025-07-01 20:56:17,673 ai_service 33218 6145814528 Claude API key no configurada
INFO 2025-07-01 20:56:17,674 agent_manager 33218 6145814528 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 20:56:17,678 ai_service 33218 6145814528 Claude API key no configurada
INFO 2025-07-01 20:56:17,678 agent_manager 33218 6145814528 ✅ Counselor Agent inicializado
WARNING 2025-07-01 20:56:17,684 ai_service 33218 6145814528 Claude API key no configurada
INFO 2025-07-01 20:56:17,684 agent_manager 33218 6145814528 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 20:56:17,690 ai_service 33218 6145814528 Claude API key no configurada
INFO 2025-07-01 20:56:17,690 agent_manager 33218 6145814528 ✅ Analytics Agent inicializado
INFO 2025-07-01 20:56:17,690 agent_manager 33218 6145814528 AgentManager inicializado con 5 agentes
INFO 2025-07-01 20:56:17,733 SentenceTransformer 33218 6145814528 Use pytorch device_name: mps
INFO 2025-07-01 20:56:17,733 SentenceTransformer 33218 6145814528 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 20:56:22,123 enhanced_rag 33218 6145814528 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 20:56:22,631 posthog 33218 6145814528 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 20:56:22,632 enhanced_rag 33218 6145814528 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 20:56:22,632 conversation_memory 33218 6145814528 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 20:56:22,641 conversation_memory 33218 6145814528 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 20:56:22,906 enhanced_rag 33218 6145814528 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 20:56:22,906 conversation_memory 33218 6145814528 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 20:56:22,910 ai_service 33218 6145814528 Procesando consulta con OpenAI - Tokens: 799
INFO 2025-07-01 20:56:33,481 _client 33218 6145814528 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 20:56:33,489 ai_service 33218 6145814528 Consulta procesada exitosamente en 10.58s
INFO 2025-07-01 20:56:33,490 agent_manager 33218 6145814528 Interacción procesada - Agente: tutor, Query: 'explicame...', Response time: 10.58s
ERROR 2025-07-01 20:56:33,490 conversation_memory 33218 6145814528 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 20:56:33,491 conversation_memory 33218 6145814528 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 20:57:17,205 views 33218 12901707776 📋 Listando 5 documentos
INFO 2025-07-01 20:57:17,210 views 33218 12901707776 📋 Listando 5 documentos
INFO 2025-07-01 21:05:41,763 views 33218 14236545024 📋 Listando 5 documentos
INFO 2025-07-01 21:05:41,770 views 33218 14236545024 📋 Listando 5 documentos
INFO 2025-07-01 21:11:28,736 views 33218 12901707776 📋 Listando 5 documentos
INFO 2025-07-01 21:11:28,748 views 33218 12901707776 📋 Listando 5 documentos
INFO 2025-07-01 21:11:35,640 views 33218 6145552384 📋 Listando 5 documentos
INFO 2025-07-01 21:11:35,653 views 33218 6145552384 📋 Listando 5 documentos
INFO 2025-07-01 21:11:37,119 views 33218 12901707776 📋 Listando 5 documentos
INFO 2025-07-01 21:11:37,132 views 33218 12918534144 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 21:11:37,136 views 33218 12918534144 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-01 21:11:37,137 views 33218 6145552384 📋 Listando 5 documentos
INFO 2025-07-01 21:11:37,140 views 33218 12918534144 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-01 21:11:37,141 views 33218 12918534144 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
WARNING 2025-07-01 21:12:02,001 ai_service 33218 12918534144 Claude API key no configurada
INFO 2025-07-01 21:12:02,002 agent_manager 33218 12918534144 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:12:02,008 ai_service 33218 12918534144 Claude API key no configurada
INFO 2025-07-01 21:12:02,008 agent_manager 33218 12918534144 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:12:02,015 ai_service 33218 12918534144 Claude API key no configurada
INFO 2025-07-01 21:12:02,015 agent_manager 33218 12918534144 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:12:02,020 ai_service 33218 12918534144 Claude API key no configurada
INFO 2025-07-01 21:12:02,020 agent_manager 33218 12918534144 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:12:02,025 ai_service 33218 12918534144 Claude API key no configurada
INFO 2025-07-01 21:12:02,025 agent_manager 33218 12918534144 ✅ Analytics Agent inicializado
INFO 2025-07-01 21:12:02,025 agent_manager 33218 12918534144 AgentManager inicializado con 5 agentes
INFO 2025-07-01 21:12:02,042 SentenceTransformer 33218 12918534144 Use pytorch device_name: mps
INFO 2025-07-01 21:12:02,042 SentenceTransformer 33218 12918534144 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 21:12:06,367 enhanced_rag 33218 12918534144 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 21:12:06,401 posthog 33218 12918534144 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 21:12:06,401 enhanced_rag 33218 12918534144 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 21:12:06,404 conversation_memory 33218 12918534144 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 21:12:06,410 conversation_memory 33218 12918534144 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 21:12:06,569 enhanced_rag 33218 12918534144 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 21:12:06,570 conversation_memory 33218 12918534144 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 21:12:06,587 ai_service 33218 12918534144 Procesando consulta con OpenAI - Tokens: 788
INFO 2025-07-01 21:12:17,329 _client 33218 12918534144 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:12:17,339 ai_service 33218 12918534144 Consulta procesada exitosamente en 10.77s
INFO 2025-07-01 21:12:17,339 agent_manager 33218 12918534144 Interacción procesada - Agente: tutor, Query: 'de que se trata la unidad?...', Response time: 10.77s
ERROR 2025-07-01 21:12:17,341 conversation_memory 33218 12918534144 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 21:12:17,342 conversation_memory 33218 12918534144 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 21:19:20,887 autoreload 33218 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/services/agent_manager.py changed, reloading.
INFO 2025-07-01 21:19:20,919 autoreload 30701 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/services/agent_manager.py changed, reloading.
INFO 2025-07-01 21:19:22,458 autoreload 40610 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 21:19:22,458 autoreload 40609 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 21:19:28,888 autoreload 40609 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/services/agent_manager.py changed, reloading.
INFO 2025-07-01 21:19:29,615 autoreload 40647 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 21:19:40,697 autoreload 40647 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/services/agent_manager.py changed, reloading.
INFO 2025-07-01 21:19:41,478 autoreload 40728 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 21:21:03,303 autoreload 40728 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/services/content_creator_agent.py changed, reloading.
INFO 2025-07-01 21:21:04,161 autoreload 41037 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 21:21:26,855 autoreload 41037 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/services/content_creator_agent.py changed, reloading.
INFO 2025-07-01 21:21:27,675 autoreload 41137 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 21:24:55,266 views 41137 6220541952 📋 Listando 5 documentos
INFO 2025-07-01 21:24:55,273 views 41137 6220541952 📋 Listando 5 documentos
WARNING 2025-07-01 21:25:03,337 ai_service 41137 6203715584 Claude API key no configurada
INFO 2025-07-01 21:25:03,339 agent_manager 41137 6203715584 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:25:03,343 ai_service 41137 6203715584 Claude API key no configurada
INFO 2025-07-01 21:25:03,343 agent_manager 41137 6203715584 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:25:03,348 ai_service 41137 6203715584 Claude API key no configurada
INFO 2025-07-01 21:25:03,348 agent_manager 41137 6203715584 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:25:03,354 ai_service 41137 6203715584 Claude API key no configurada
INFO 2025-07-01 21:25:03,354 agent_manager 41137 6203715584 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:25:03,358 ai_service 41137 6203715584 Claude API key no configurada
INFO 2025-07-01 21:25:03,358 agent_manager 41137 6203715584 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:25:03,363 ai_service 41137 6203715584 Claude API key no configurada
INFO 2025-07-01 21:25:03,363 agent_manager 41137 6203715584 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:25:03,363 agent_manager 41137 6203715584 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:25:03,404 SentenceTransformer 41137 6203715584 Use pytorch device_name: mps
INFO 2025-07-01 21:25:03,404 SentenceTransformer 41137 6203715584 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-01 21:25:07,922 enhanced_rag 41137 6203715584 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-01 21:25:08,109 posthog 41137 6203715584 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-01 21:25:08,109 enhanced_rag 41137 6203715584 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-01 21:25:08,110 conversation_memory 41137 6203715584 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-01 21:25:08,114 conversation_memory 41137 6203715584 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 21:25:08,417 enhanced_rag 41137 6203715584 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-01 21:25:08,418 conversation_memory 41137 6203715584 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-01 21:25:08,418 agent_manager 41137 6203715584 Query routing: 'Crea una simulación interactiva para enseñar funci...' -> tutor (score: 1.0)
INFO 2025-07-01 21:25:08,422 ai_service 41137 6203715584 Procesando consulta con OpenAI - Tokens: 700
INFO 2025-07-01 21:25:17,547 _client 41137 6203715584 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:25:17,558 ai_service 41137 6203715584 Consulta procesada exitosamente en 9.14s
